par_state,par_county,kid_race,par_pctile,shrunk_xkid_vscore2020,county_name
34,17,Asian,75,745,Hudson
34,17,AIAN,50,653.75,Hudson
34,17,AIAN,25,637,Hudson
34,17,Hispanic,75,684.9,Hudson
34,17,Asian,25,741.5,Hudson
34,17,Pooled,75,703.3026706231454,Hudson
34,17,Pooled,-9,675.2430127901468,Hudson
34,17,AIAN,-9,653.75,Hudson
34,17,White,75,717,Hudson
34,17,White,-9,704.0496083550914,Hudson
34,17,Hispanic,25,655.8,Hudson
34,17,Black,25,599.4,Hudson
34,17,Hispanic,-9,662.7676056338029,Hudson
34,17,Pooled,25,658.5865626572722,Hudson
34,17,Asian,-9,743.2093023255813,Hudson
34,17,Pooled,50,680.9446166402088,Hudson
34,19,AIAN,-9,645.35,Hunterdon
34,19,AIAN,75,665.2,Hunterdon
34,19,Black,25,625.8,Hunterdon
34,19,Asian,75,751.4,Hunterdon
34,19,Asian,50,746.0999999999999,Hunterdon
34,19,Hispanic,-9,698.6976744186046,Hunterdon
34,19,Pooled,75,732.966623093682,Hunterdon
34,19,Black,75,659.6,Hunterdon
34,19,Asian,25,740.8,Hunterdon
34,19,White,25,691.3,Hunterdon
34,19,AIAN,50,645.35,Hunterdon
34,19,White,-9,727.444094488189,Hunterdon
34,19,Hispanic,25,682.5,Hunterdon
34,19,White,50,712.75,Hunterdon
34,19,Hispanic,50,692.45,Hunterdon
34,19,AIAN,25,625.5,Hunterdon
34,19,Pooled,-9,725.9064093226511,Hunterdon
34,19,Pooled,25,689.9791574279379,Hunterdon
34,19,Black,50,642.7,Hunterdon
34,19,Pooled,50,711.4728902608099,Hunterdon
34,19,Hispanic,75,702.4,Hunterdon
34,19,Black,-9,645.3,Hunterdon
34,19,Asian,-9,749.225641025641,Hunterdon
34,19,White,75,734.2,Hunterdon
34,21,Asian,25,751.1,Mercer
34,21,White,50,701.15,Mercer
34,21,White,75,726.5,Mercer
34,21,Black,25,590.8,Mercer
34,21,Asian,75,761.2,Mercer
34,21,Hispanic,75,681.4,Mercer
34,21,Black,75,624,Mercer
34,21,Pooled,-9,686.9548179341095,Mercer
34,21,Asian,-9,758.248401826484,Mercer
34,21,Hispanic,-9,655.1263157894737,Mercer
34,21,Pooled,50,675.8901407165929,Mercer
34,21,AIAN,75,683.3,Mercer
34,21,Black,-9,600.4446927374302,Mercer
34,21,Pooled,75,715.7367972082202,Mercer
34,21,White,25,675.8,Mercer
34,21,Hispanic,25,639.8,Mercer
34,21,Hispanic,50,660.5999999999999,Mercer
34,21,AIAN,-9,658.4,Mercer
34,21,AIAN,25,633.5,Mercer
34,21,White,-9,716.2,Mercer
34,21,Black,50,607.4,Mercer
34,21,Asian,50,756.1500000000001,Mercer
34,21,Pooled,25,636.0434842249657,Mercer
34,21,AIAN,50,658.4,Mercer
34,23,Hispanic,25,657.8,Middlesex
34,23,Hispanic,75,689.2,Middlesex
34,23,White,50,706.1500000000001,Middlesex
34,23,AIAN,-9,672.8,Middlesex
34,23,Asian,25,760,Middlesex
34,23,AIAN,75,682.7,Middlesex
34,23,Black,75,644,Middlesex
34,23,Pooled,50,698.476287229946,Middlesex
34,23,Hispanic,-9,670.3099601593625,Middlesex
34,23,White,75,727.1,Middlesex
34,23,Asian,50,762.85,Middlesex
34,23,Pooled,25,675.1256162915327,Middlesex
34,23,Black,25,608.9,Middlesex
34,23,AIAN,25,662.9,Middlesex
34,23,White,25,685.2,Middlesex
34,23,Pooled,-9,706.6414265799257,Middlesex
34,23,Asian,75,765.7,Middlesex
34,23,Hispanic,50,673.5,Middlesex
34,23,Asian,-9,763.652427184466,Middlesex
34,23,Pooled,75,721.8269581683594,Middlesex
34,23,White,-9,717.7286506469501,Middlesex
34,23,Black,-9,626.1591160220994,Middlesex
34,23,Black,50,626.45,Middlesex
34,23,AIAN,50,672.8,Middlesex
34,25,Hispanic,75,687.4,Monmouth
34,25,Asian,25,745.5,Monmouth
34,25,Black,-9,614.5281481481481,Monmouth
34,25,Black,75,639.5,Monmouth
34,25,White,25,680.8,Monmouth
34,25,Pooled,75,721.4876740684983,Monmouth
34,25,Pooled,-9,704.7433009184225,Monmouth
34,25,AIAN,25,623.1,Monmouth
34,25,Pooled,25,662.1693301435407,Monmouth
34,25,Black,50,619.9,Monmouth
34,25,Hispanic,25,644.2,Monmouth
34,25,Asian,-9,752.8616071428571,Monmouth
34,25,Hispanic,-9,666.8093457943925,Monmouth
34,25,Black,25,600.3,Monmouth
34,25,Asian,75,755.2,Monmouth
34,25,AIAN,75,643.5,Monmouth
34,25,White,-9,715.9558974358974,Monmouth
34,25,AIAN,-9,633.3,Monmouth
34,25,Asian,50,750.35,Monmouth
34,25,Hispanic,50,665.8,Monmouth
34,25,Pooled,50,691.8285021060195,Monmouth
34,25,AIAN,50,633.3,Monmouth
34,25,White,75,726.2,Monmouth
34,25,White,50,703.5,Monmouth
34,27,AIAN,75,685.2,Morris
34,27,Asian,25,759.8,Morris
34,27,Hispanic,25,670.9,Morris
34,27,AIAN,25,652.8,Morris
34,27,Black,-9,634.3265957446808,Morris
34,27,White,50,715.15,Morris
34,27,AIAN,50,669,Morris
34,27,White,75,736,Morris
34,27,Hispanic,-9,687.083908045977,Morris
34,27,Hispanic,75,702.9,Morris
34,27,Pooled,25,689.4231481481481,Morris
34,27,Pooled,50,711.9002841120798,Morris
34,27,Asian,50,763.05,Morris
34,27,Pooled,-9,724.9434552199258,Morris
34,27,Pooled,75,734.3774200760116,Morris
34,27,White,-9,729.0051612903226,Morris
34,27,Asian,-9,764.5894736842105,Morris
34,27,AIAN,-9,669,Morris
34,27,White,25,694.3,Morris
34,27,Black,25,614,Morris
34,27,Hispanic,50,686.9,Morris
34,27,Black,75,652.6,Morris
34,27,Asian,75,766.3,Morris
34,27,Black,50,633.3,Morris
34,29,Black,-9,613.8347826086956,Ocean
34,29,Asian,50,729,Ocean
34,29,AIAN,75,664.3,Ocean
34,29,White,50,694.6500000000001,Ocean
34,29,White,25,676.1,Ocean
34,29,AIAN,25,630,Ocean
34,29,White,-9,701.0953389830509,Ocean
34,29,Black,75,639.4,Ocean
34,29,Pooled,25,667.7209205020921,Ocean
34,29,Pooled,75,710.1249075916975,Ocean
34,29,Hispanic,25,641,Ocean
34,29,White,75,713.2,Ocean
34,29,AIAN,50,647.15,Ocean
34,29,Pooled,-9,695.1909559771597,Ocean
34,29,Asian,25,724.8,Ocean
34,29,Black,25,597.4,Ocean
34,29,AIAN,-9,647.15,Ocean
34,29,Hispanic,75,682.7,Ocean
34,29,Hispanic,50,661.85,Ocean
34,29,Asian,-9,730.188679245283,Ocean
34,29,Pooled,50,688.9229140468948,Ocean
34,29,Asian,75,733.2,Ocean
34,29,Black,50,618.4,Ocean
34,29,Hispanic,-9,660.9931506849315,Ocean
34,31,White,75,731.2,Passaic
34,31,White,50,710.4000000000001,Passaic
34,31,Hispanic,25,652.1,Passaic
34,31,Pooled,25,655.676887791108,Passaic
34,31,Black,75,627.2,Passaic
34,31,Asian,25,740.1,Passaic
34,31,Hispanic,75,683,Passaic
34,31,Hispanic,-9,658.7715909090909,Passaic
34,31,Pooled,50,687.0814196990932,Passaic
34,31,Pooled,75,718.4859516070784,Passaic
34,31,Black,25,598.5,Passaic
34,31,Asian,-9,745.1192307692307,Passaic
34,31,Asian,50,744.45,Passaic
34,31,White,-9,719.57539543058,Passaic
34,31,AIAN,25,616.2,Passaic
34,31,Black,-9,605.7732876712329,Passaic
34,31,Asian,75,748.8,Passaic
34,31,AIAN,75,658.9,Passaic
34,31,AIAN,-9,637.55,Passaic
34,31,AIAN,50,637.55,Passaic
34,31,Black,50,612.85,Passaic
34,31,Hispanic,50,667.55,Passaic
34,31,White,25,689.6,Passaic
34,31,Pooled,-9,686.7170979832233,Passaic
34,33,Black,75,620.1,Salem
34,33,AIAN,-9,638.1,Salem
34,33,Pooled,25,633.3601941747572,Salem
34,33,Asian,25,726.4,Salem
34,33,Asian,50,732.8,Salem
34,33,AIAN,75,641.2,Salem
34,33,AIAN,50,638.1,Salem
34,33,Pooled,50,665.8935358225565,Salem
34,33,Black,50,603.9000000000001,Salem
34,33,Hispanic,-9,636.5,Salem
34,33,AIAN,25,635,Salem
34,33,Pooled,-9,673.7574233128835,Salem
34,33,Hispanic,25,623.9,Salem
34,33,White,75,705.9,Salem
34,33,Black,25,587.7,Salem
34,33,Hispanic,75,671.5,Salem
34,33,Asian,75,739.2,Salem
34,33,Black,-9,598.6878260869565,Salem
34,33,White,25,650,Salem
34,33,Pooled,75,698.4268774703557,Salem
34,33,White,50,677.95,Salem
34,33,Asian,-9,732.8,Salem
34,33,Hispanic,50,647.7,Salem
34,33,White,-9,688.7,Salem
34,35,AIAN,75,691,Somerset
34,35,Black,25,610.6,Somerset
34,35,Black,50,626.6500000000001,Somerset
34,35,Hispanic,75,696.8,Somerset
34,35,Hispanic,50,679.9,Somerset
34,35,Pooled,75,728.1784139100934,Somerset
34,35,Asian,25,757.7,Somerset
34,35,AIAN,50,663.95,Somerset
34,35,Asian,75,764.5,Somerset
34,35,Asian,-9,762.7522088353413,Somerset
34,35,White,75,734.6,Somerset
34,35,AIAN,25,636.9,Somerset
34,35,Pooled,25,674.6636959370904,Somerset
34,35,Black,75,642.7,Somerset
34,35,Hispanic,25,663,Somerset
34,35,Pooled,-9,715.0955142582505,Somerset
34,35,Black,-9,627.653125,Somerset
34,35,AIAN,-9,663.95,Somerset
34,35,White,-9,727.0243362831858,Somerset
34,35,White,25,690.7,Somerset
34,35,Asian,50,761.1,Somerset
34,35,Hispanic,-9,678.3528169014085,Somerset
34,35,White,50,712.6500000000001,Somerset
34,35,Pooled,50,701.4210549235919,Somerset
34,37,Asian,50,738.65,Sussex
34,37,AIAN,-9,638.35,Sussex
34,37,Hispanic,-9,681.983870967742,Sussex
34,37,White,-9,713.3310924369748,Sussex
34,37,White,50,700.25,Sussex
34,37,Pooled,50,698.6513146146103,Sussex
34,37,Pooled,75,722.8523066485753,Sussex
34,37,AIAN,75,645.4,Sussex
34,37,White,25,675.8,Sussex
34,37,Asian,25,733.9,Sussex
34,37,Black,50,645.75,Sussex
34,37,Hispanic,50,675.65,Sussex
34,37,Hispanic,25,657.8,Sussex
34,37,Asian,-9,740.9483870967742,Sussex
34,37,Black,25,629,Sussex
34,37,Pooled,25,674.4503225806452,Sussex
34,37,Black,75,662.5,Sussex
34,37,Asian,75,743.4,Sussex
34,37,AIAN,50,638.3499999999999,Sussex
34,37,Pooled,-9,711.2448169159361,Sussex
34,37,White,75,724.7,Sussex
34,37,Hispanic,75,693.5,Sussex
34,37,AIAN,25,631.3,Sussex
34,37,Black,-9,650.3181818181819,Sussex
34,39,Black,25,604.5,Union
34,39,Asian,75,747.4,Union
34,39,Asian,25,737.5,Union
34,39,AIAN,25,606.4,Union
34,39,Black,75,631.7,Union
34,39,Black,-9,615.1722222222222,Union
34,39,AIAN,50,629.3,Union
34,39,White,25,696.4,Union
34,39,Hispanic,-9,669.4051282051282,Union
34,39,White,50,716.45,Union
34,39,Hispanic,25,657.2,Union
34,39,White,-9,727.7066874027994,Union
34,39,Asian,50,742.45,Union
34,39,AIAN,75,652.2,Union
34,39,Pooled,75,716.2927179209529,Union
34,39,AIAN,-9,629.3,Union
34,39,Pooled,-9,691.0036410923277,Union
34,39,Hispanic,50,675.05,Union
34,39,Asian,-9,744.1724137931035,Union
34,39,White,75,736.5,Union
34,39,Hispanic,75,692.9,Union
34,39,Pooled,25,652.9980065093572,Union
34,39,Pooled,50,684.645362215155,Union
34,39,Black,50,618.1,Union
34,41,Black,25,614,Warren
34,41,White,75,717.4,Warren
34,41,Pooled,25,664.3897771952818,Warren
34,41,Black,50,630.55,Warren
34,41,Hispanic,-9,674.2229508196722,Warren
34,41,Asian,50,732.3,Warren
34,41,Black,75,647.1,Warren
34,41,Hispanic,25,656.1,Warren
34,41,Pooled,-9,699.8339126919967,Warren
34,41,Pooled,75,715.6398012857978,Warren
34,41,Asian,25,727.2,Warren
34,41,White,-9,702.0814977973569,Warren
34,41,Black,-9,630.55,Warren
34,41,Hispanic,75,689.6,Warren
34,41,Pooled,50,690.0147892405398,Warren
34,41,White,50,691.45,Warren
34,41,Asian,75,737.4,Warren
34,41,White,25,665.5,Warren
34,41,Asian,-9,733.4333333333333,Warren
34,41,Hispanic,50,672.85,Warren
35,1,Pooled,-9,680.7572645023949,Bernalillo
35,1,Asian,25,723.4,Bernalillo
35,1,White,75,722.1,Bernalillo
35,1,Black,75,656.8,Bernalillo
35,1,Pooled,75,710.4582332532693,Bernalillo
35,1,Hispanic,75,691.3,Bernalillo
35,1,Black,25,610.1,Bernalillo
35,1,Hispanic,50,667,Bernalillo
35,1,Black,-9,626.9461187214612,Bernalillo
35,1,White,-9,704.9983516483517,Bernalillo
35,1,Pooled,25,651.2296630405943,Bernalillo
35,1,Asian,-9,730.4888888888889,Bernalillo
35,1,AIAN,75,656.2,Bernalillo
35,1,Hispanic,-9,659.6363636363636,Bernalillo
35,1,Asian,75,737.9,Bernalillo
35,1,Hispanic,25,642.7,Bernalillo
35,1,AIAN,25,606.1,Bernalillo
35,1,AIAN,-9,620.0918918918919,Bernalillo
35,1,Pooled,50,680.8439481469318,Bernalillo
35,1,White,50,697.2,Bernalillo
35,1,AIAN,50,631.1500000000001,Bernalillo
35,1,White,25,672.3,Bernalillo
35,1,Black,50,633.45,Bernalillo
35,1,Asian,50,730.65,Bernalillo
35,3,Hispanic,50,684.85,Catron
35,3,Hispanic,75,700,Catron
35,3,White,-9,703.1833333333333,Catron
35,3,White,75,731.3,Catron
35,3,Hispanic,-9,684.85,Catron
35,3,Hispanic,25,669.7,Catron
35,3,Pooled,-9,697.5423076923076,Catron
35,3,Pooled,25,679.403448275862,Catron
35,3,White,25,683.1,Catron
35,3,Pooled,50,699.9082458770615,Catron
35,3,Pooled,75,720.4130434782609,Catron
35,3,White,50,707.2,Catron
35,5,Black,75,659.3,Chaves
35,5,Black,25,623.6,Chaves
35,5,Pooled,-9,661.2754861821904,Chaves
35,5,White,25,648.9,Chaves
35,5,Pooled,25,639.8570527974783,Chaves
35,5,AIAN,-9,630.3,Chaves
35,5,White,75,710.8,Chaves
35,5,White,-9,678.5604166666667,Chaves
35,5,Hispanic,75,681.7,Chaves
35,5,Black,50,641.45,Chaves
35,5,Asian,75,714.6,Chaves
35,5,AIAN,75,660.6,Chaves
35,5,Black,-9,636.4916666666667,Chaves
35,5,Asian,-9,700.6,Chaves
35,5,Pooled,50,670.4056796834107,Chaves
35,5,Asian,25,686.6,Chaves
35,5,White,50,679.8499999999999,Chaves
35,5,Pooled,75,700.9543065693431,Chaves
35,5,AIAN,50,630.3,Chaves
35,5,Hispanic,50,657.9000000000001,Chaves
35,5,Hispanic,25,634.1,Chaves
35,5,Asian,50,700.6,Chaves
35,5,Hispanic,-9,644.1751619870411,Chaves
35,5,AIAN,25,600,Chaves
35,6,White,75,707,Cibola
35,6,AIAN,25,595.8,Cibola
35,6,Hispanic,25,632.2,Cibola
35,6,Pooled,75,688.4867924528302,Cibola
35,6,Pooled,50,657.7736992567181,Cibola
35,6,Hispanic,75,680.8,Cibola
35,6,Pooled,-9,648.478947368421,Cibola
35,6,Black,50,648.4000000000001,Cibola
35,6,Black,75,675.2,Cibola
35,6,Pooled,25,627.060606060606,Cibola
35,6,Black,25,621.6,Cibola
35,6,AIAN,50,619.7,Cibola
35,6,Hispanic,50,656.5,Cibola
35,6,White,-9,680.6545454545454,Cibola
35,6,AIAN,-9,603.5674999999999,Cibola
35,6,Black,-9,648.4,Cibola
35,6,Hispanic,-9,649.615,Cibola
35,6,Asian,-9,726.7,Cibola
35,6,Asian,50,726.7,Cibola
35,6,Asian,75,735.9,Cibola
35,6,AIAN,75,643.6,Cibola
35,6,White,50,681.8,Cibola
35,6,White,25,656.6,Cibola
35,6,Asian,25,717.5,Cibola
35,7,White,75,708.3,Colfax
35,7,AIAN,75,622.9,Colfax
35,7,Hispanic,25,630.6,Colfax
35,7,AIAN,25,625.3,Colfax
35,7,White,25,666.5,Colfax
35,7,White,-9,685.5558823529411,Colfax
35,7,Hispanic,-9,644.2,Colfax
35,7,Pooled,-9,661.758940397351,Colfax
35,7,White,50,687.4,Colfax
35,7,AIAN,-9,624.1,Colfax
35,7,Pooled,75,688.1915254237288,Colfax
35,7,Pooled,25,644.8076086956522,Colfax
35,7,Hispanic,50,651.85,Colfax
35,7,Hispanic,75,673.1,Colfax
35,7,AIAN,50,624.0999999999999,Colfax
35,7,Pooled,50,666.4995670596904,Colfax
35,9,AIAN,-9,649.1,Curry
35,9,White,25,656.4,Curry
35,9,White,-9,682.9349999999999,Curry
35,9,Asian,25,685.9,Curry
35,9,Hispanic,50,654.4000000000001,Curry
35,9,Black,75,653.8,Curry
35,9,White,75,708.6,Curry
35,9,AIAN,25,610.7,Curry
35,9,Hispanic,-9,639.9186311787072,Curry
35,9,Black,-9,616.6125,Curry
35,9,Pooled,25,640.7378475336322,Curry
35,9,White,50,682.5,Curry
35,9,Black,50,627.55,Curry
35,9,Hispanic,25,626.6,Curry
35,9,Asian,50,697.4,Curry
35,9,Pooled,-9,666.0850730688935,Curry
35,9,Pooled,75,701.3686641697877,Curry
35,9,Pooled,50,671.05325585171,Curry
35,9,Asian,-9,697.4,Curry
35,9,AIAN,75,687.5,Curry
35,9,AIAN,50,649.1,Curry
35,9,Asian,75,708.9,Curry
35,9,Black,25,601.3,Curry
35,9,Hispanic,75,682.2,Curry
35,11,Hispanic,25,647.6,De Baca
35,11,Hispanic,75,663,De Baca
35,11,Hispanic,50,655.3,De Baca
35,11,White,-9,707.05,De Baca
35,11,White,50,707.05,De Baca
35,11,Pooled,25,666.8176470588236,De Baca
35,11,Pooled,75,698.5764705882353,De Baca
35,11,Hispanic,-9,655.3,De Baca
35,11,White,25,683.9,De Baca
35,11,White,75,730.2,De Baca
35,11,Pooled,-9,682.6970588235295,De Baca
35,11,Pooled,50,682.6970588235295,De Baca
35,13,White,-9,692.4048951048951,Dona Ana
35,13,AIAN,25,625.2,Dona Ana
35,13,White,25,658.1,Dona Ana
35,13,AIAN,75,680.6,Dona Ana
35,13,White,75,716.5,Dona Ana
35,13,Hispanic,25,641.1,Dona Ana
35,13,AIAN,-9,652.9,Dona Ana
35,13,Asian,25,711,Dona Ana
35,13,Black,75,647.7,Dona Ana
35,13,Hispanic,75,686.4,Dona Ana
35,13,Asian,75,728.4,Dona Ana
35,13,Pooled,-9,667.8531082529474,Dona Ana
35,13,Pooled,75,703.4505841924399,Dona Ana
35,13,Asian,-9,720.28,Dona Ana
35,13,White,50,687.3,Dona Ana
35,13,Black,-9,624.14,Dona Ana
35,13,AIAN,50,652.9000000000001,Dona Ana
35,13,Asian,50,719.7,Dona Ana
35,13,Black,50,630.6,Dona Ana
35,13,Black,25,613.5,Dona Ana
35,13,Hispanic,50,663.75,Dona Ana
35,13,Hispanic,-9,652.8444444444444,Dona Ana
35,13,Pooled,50,674.2784761102735,Dona Ana
35,13,Pooled,25,645.1063680281071,Dona Ana
35,15,Black,25,610.3,Eddy
35,15,Hispanic,50,655.45,Eddy
35,15,AIAN,75,666.5,Eddy
35,15,White,75,704.8,Eddy
35,15,Black,75,620.6,Eddy
35,15,Asian,25,677.3,Eddy
35,15,Asian,50,693.0999999999999,Eddy
35,15,Pooled,-9,665.1060517038778,Eddy
35,15,Black,-9,615.45,Eddy
35,15,Black,50,615.45,Eddy
35,15,Hispanic,25,633.8,Eddy
35,15,Pooled,75,696.3442758620689,Eddy
35,15,Hispanic,75,677.1,Eddy
35,15,White,-9,680.6,Eddy
35,15,White,50,678.4,Eddy
35,15,AIAN,25,613.9,Eddy
35,15,Hispanic,-9,645.0026162790698,Eddy
35,15,White,25,652,Eddy
35,15,AIAN,50,640.2,Eddy
35,15,Pooled,50,669.1347274909117,Eddy
35,15,Pooled,25,641.9251791197544,Eddy
35,15,Asian,-9,693.1,Eddy
35,15,AIAN,-9,640.2,Eddy
35,15,Asian,75,708.9,Eddy
35,17,Asian,75,717.5,Grant
35,17,AIAN,25,616.8,Grant
35,17,AIAN,-9,644.7,Grant
35,17,Hispanic,25,631.4,Grant
35,17,White,25,668.2,Grant
35,17,Hispanic,50,653,Grant
35,17,White,50,693.1,Grant
35,17,Hispanic,75,674.6,Grant
35,17,Black,75,607.3,Grant
35,17,Pooled,50,670.7847696951992,Grant
35,17,White,75,718,Grant
35,17,AIAN,75,672.6,Grant
35,17,Asian,50,709.95,Grant
35,17,AIAN,50,644.7,Grant
35,17,Pooled,75,695.8063492063492,Grant
35,17,White,-9,693.4952380952381,Grant
35,17,Asian,-9,709.95,Grant
35,17,Black,25,589.9,Grant
35,17,Asian,25,702.4,Grant
35,17,Hispanic,-9,646.9395683453238,Grant
35,17,Black,50,598.5999999999999,Grant
35,17,Pooled,25,645.7631901840491,Grant
35,17,Pooled,-9,667.5813148788927,Grant
35,17,Black,-9,598.6,Grant
35,19,Pooled,-9,663.5418181818181,Guadalupe
35,19,Hispanic,25,652.4,Guadalupe
35,19,White,50,677.7,Guadalupe
35,19,White,25,645.4,Guadalupe
35,19,White,-9,677.7,Guadalupe
35,19,Hispanic,75,703.7,Guadalupe
35,19,Pooled,50,678.7744186046511,Guadalupe
35,19,Pooled,25,651.7488372093023,Guadalupe
35,19,White,75,710,Guadalupe
35,19,Pooled,75,705.8,Guadalupe
35,19,Hispanic,50,678.05,Guadalupe
35,19,Hispanic,-9,661.131914893617,Guadalupe
35,21,Hispanic,75,715.9,Harding
35,21,White,75,738.9,Harding
35,21,White,25,682.5,Harding
35,21,White,50,710.7,Harding
35,21,Pooled,-9,698.25,Harding
35,21,Hispanic,-9,685.8,Harding
35,21,Pooled,50,698.25,Harding
35,21,White,-9,710.7,Harding
35,21,Pooled,25,669.1,Harding
35,21,Hispanic,50,685.8,Harding
35,21,Hispanic,25,655.7,Harding
35,21,Pooled,75,727.4,Harding
35,23,Pooled,50,658.3958974358975,Hidalgo
35,23,White,-9,684.2,Hidalgo
35,23,Pooled,25,630.72,Hidalgo
35,23,Hispanic,50,642.45,Hidalgo
35,23,Hispanic,75,660.3,Hidalgo
35,23,Hispanic,25,624.6,Hidalgo
35,23,Pooled,75,686.0717948717949,Hidalgo
35,23,Pooled,-9,646.8298507462687,Hidalgo
35,23,White,25,655.2,Hidalgo
35,23,White,50,684.2,Hidalgo
35,23,Hispanic,-9,632.0375,Hidalgo
35,23,White,75,713.2,Hidalgo
35,25,AIAN,75,658.9,Lea
35,25,White,50,669,Lea
35,25,White,-9,671.0826446280992,Lea
35,25,Asian,-9,696.15,Lea
35,25,Asian,75,708,Lea
35,25,Asian,25,684.3,Lea
35,25,Hispanic,25,632.9,Lea
35,25,Pooled,-9,655.9216867469879,Lea
35,25,Pooled,75,690.3364508393286,Lea
35,25,AIAN,25,606.6,Lea
35,25,Asian,50,696.15,Lea
35,25,AIAN,50,632.75,Lea
35,25,Black,-9,595.3441860465116,Lea
35,25,Pooled,50,662.2899776855253,Lea
35,25,Hispanic,50,651.9,Lea
35,25,Black,75,617.8,Lea
35,25,Black,25,589.4,Lea
35,25,Hispanic,75,670.9,Lea
35,25,Pooled,25,634.243504531722,Lea
35,25,White,25,641,Lea
35,25,AIAN,-9,632.75,Lea
35,25,Hispanic,-9,639.7674698795181,Lea
35,25,White,75,697,Lea
35,25,Black,50,603.5999999999999,Lea
35,27,Hispanic,25,649.9,Lincoln
35,27,Hispanic,50,664.8,Lincoln
35,27,Black,50,620.8499999999999,Lincoln
35,27,Pooled,75,690.8088607594937,Lincoln
35,27,Black,75,646.4,Lincoln
35,27,White,25,665.5,Lincoln
35,27,Pooled,-9,665.9196581196582,Lincoln
35,27,White,75,715.3,Lincoln
35,27,White,-9,682.3338028169014,Lincoln
35,27,Black,25,595.3,Lincoln
35,27,Hispanic,75,679.7,Lincoln
35,27,Pooled,50,672.0215271539404,Lincoln
35,27,White,50,690.4,Lincoln
35,27,Black,-9,620.85,Lincoln
35,27,AIAN,50,597.45,Lincoln
35,27,AIAN,25,585.8,Lincoln
35,27,AIAN,-9,597.45,Lincoln
35,27,AIAN,75,609.1,Lincoln
35,27,Pooled,25,653.2341935483871,Lincoln
35,27,Hispanic,-9,657.35,Lincoln
35,28,Asian,75,740.9,Los Alamos
35,28,White,-9,727.471264367816,Los Alamos
35,28,Black,50,631.65,Los Alamos
35,28,Hispanic,-9,703.0023255813953,Los Alamos
35,28,Hispanic,75,712.4,Los Alamos
35,28,Pooled,50,702.9829674993937,Los Alamos
35,28,White,75,735.2,Los Alamos
35,28,AIAN,-9,633.7,Los Alamos
35,28,AIAN,25,608,Los Alamos
35,28,Hispanic,25,667.5,Los Alamos
35,28,AIAN,50,633.7,Los Alamos
35,28,Black,25,611.3,Los Alamos
35,28,Asian,-9,733,Los Alamos
35,28,White,25,686,Los Alamos
35,28,Pooled,25,675.9854838709678,Los Alamos
35,28,Pooled,75,729.9804511278195,Los Alamos
35,28,AIAN,75,659.4,Los Alamos
35,28,Black,-9,631.65,Los Alamos
35,28,Pooled,-9,719.7740853658537,Los Alamos
35,28,Asian,50,733,Los Alamos
35,28,Hispanic,50,689.95,Los Alamos
35,28,White,50,710.6,Los Alamos
35,28,Asian,25,725.1,Los Alamos
35,28,Black,75,652,Los Alamos
35,29,Black,50,632.05,Luna
35,29,Hispanic,-9,644.8863636363636,Luna
35,29,White,25,650.7,Luna
35,29,White,-9,668.85,Luna
35,29,Black,-9,632.05,Luna
35,29,Pooled,25,641.6950819672131,Luna
35,29,Black,25,603.8,Luna
35,29,Black,75,660.3,Luna
35,29,AIAN,25,592.3,Luna
35,29,White,50,673.8,Luna
35,29,White,75,696.9,Luna
35,29,AIAN,-9,601.9,Luna
35,29,Pooled,75,675.7421052631579,Luna
35,29,AIAN,50,601.9,Luna
35,29,Pooled,50,658.7185936151855,Luna
35,29,Hispanic,25,641.1,Luna
35,29,Hispanic,50,653,Luna
35,29,AIAN,75,611.5,Luna
35,29,Hispanic,75,664.9,Luna
35,29,Pooled,-9,649.78125,Luna
35,31,AIAN,-9,586.6641379310345,McKinley
35,31,White,25,661.6,McKinley
35,31,AIAN,75,620.7,McKinley
35,31,Black,75,657.4,McKinley
35,31,Pooled,50,632.8456312977615,McKinley
35,31,Hispanic,25,629.8,McKinley
35,31,Asian,25,719.9,McKinley
35,31,AIAN,25,580.9,McKinley
35,31,Black,25,593.8,McKinley
35,31,White,-9,698.8814371257484,McKinley
35,31,Black,-9,625.6,McKinley
35,31,Asian,75,735.9,McKinley
35,31,Hispanic,75,671.3,McKinley
35,31,Pooled,25,594.2163522012579,McKinley
35,31,AIAN,50,600.8,McKinley
35,31,White,50,689.9000000000001,McKinley
35,31,Black,50,625.5999999999999,McKinley
35,31,Asian,-9,727.9,McKinley
35,31,Pooled,-9,614.286312849162,McKinley
35,31,Hispanic,-9,643.8,McKinley
35,31,White,75,718.2,McKinley
35,31,Asian,50,727.9,McKinley
35,31,Pooled,75,671.4749103942652,McKinley
35,31,Hispanic,50,650.55,McKinley
35,33,Hispanic,25,658.9,Mora
35,33,Pooled,-9,669.8428571428572,Mora
35,33,Hispanic,50,679,Mora
35,33,White,-9,695.3,Mora
35,33,White,75,707.7,Mora
35,33,White,25,682.9,Mora
35,33,Hispanic,-9,665.6,Mora
35,33,Pooled,75,701.9666666666667,Mora
35,33,White,50,695.3,Mora
35,33,Hispanic,75,699.1,Mora
35,33,Pooled,25,661.0818181818182,Mora
35,33,Pooled,50,681.5242424242424,Mora
35,35,AIAN,75,635.9,Otero
35,35,White,25,659.3,Otero
35,35,Asian,50,715.65,Otero
35,35,Hispanic,25,642.5,Otero
35,35,Black,75,660.1,Otero
35,35,Black,25,607,Otero
35,35,Black,-9,629.125,Otero
